local_id,neo4j_id,name,ontology_id,labels,props_json
250,1147,,D001.002,"['Ontology', 'Disease']","{""ontology_id"": ""D001.002"", ""umls_definition"": ""A first-degree relative (parent, sibling, child) documented to have died suddenly of presumed cardiac etiology without other obvious cause."", ""umls_all_sources"": ""[\""ICD10CM\"", \""ICD9CM\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 2, ""umls_cui"": ""C2825161"", ""label"": ""Sudden_Cardiac_Death"", ""type"": ""disease"", ""umls_score"": 0.8308, ""umls_sources"": ""[\""ICD10CM\"", \""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T033\""]"", ""parent_id"": ""D001"", ""umls_canonical_name"": ""Family history of sudden cardiac death (situation)"", ""definition"": ""An unexpected death caused by loss of heart function."", ""id"": ""D001.002"", ""umls_mapping_json"": ""{\""cui\"": \""C2825161\"", \""canonical_name\"": \""Family history of sudden cardiac death (situation)\"", \""score\"": 0.8308, \""types\"": [\""T033\""], \""definition\"": \""A first-degree relative (parent, sibling, child) documented to have died suddenly of presumed cardiac etiology without other obvious cause.\"", \""sources\"": [\""ICD10CM\"", \""SNOMEDCT_US\""], \""all_sources\"": [\""ICD10CM\"", \""ICD9CM\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""心源性猝死"", ""name_en"": ""Sudden_Cardiac_Death""}"
251,1148,,D001.001.008,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.008"", ""level"": 2, ""parent_id"": ""D001.001"", ""definition"": ""A condition characterized by long-term myocardial ischemia due to coronary artery disease, distinct from acute coronary syndrome."", ""label"": ""Chronic_Coronary_Syndrome"", ""id"": ""D001.001.008"", ""type"": ""disease"", ""name_cn"": ""慢性冠脉综合征"", ""name_en"": ""Chronic_Coronary_Syndrome""}"
252,1149,,D001.003,"['Ontology', 'Disease']","{""ontology_id"": ""D001.003"", ""umls_definition"": ""An electrocardiographic finding of a supraventricular arrhythmia characterized by the replacement of consistent P waves by rapid oscillations or fibrillatory waves that vary in size, shape and timing and are accompanied by an irregularly irregular ventricular response. (CDISC)"", ""umls_all_sources"": ""[\""CHV\"", \""MEDCIN\"", \""MTH\"", \""NANDA-I\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 1, ""umls_cui"": ""C0344434"", ""label"": ""Atrial Fibrillation"", ""type"": ""disease"", ""umls_score"": 0.9682, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T034\""]"", ""parent_id"": ""D001"", ""umls_canonical_name"": ""Atrial Fibrillation by ECG Finding"", ""definition"": ""An irregular and often rapid heart rate that can increase the risk of stroke, heart failure and other heart-related complications."", ""id"": ""D001.003"", ""umls_mapping_json"": ""{\""cui\"": \""C0344434\"", \""canonical_name\"": \""Atrial Fibrillation by ECG Finding\"", \""score\"": 0.9682, \""types\"": [\""T034\""], \""definition\"": \""An electrocardiographic finding of a supraventricular arrhythmia characterized by the replacement of consistent P waves by rapid oscillations or fibrillatory waves that vary in size, shape and timing and are accompanied by an irregularly irregular ventricular response. (CDISC)\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""MEDCIN\"", \""MTH\"", \""NANDA-I\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""心房颤动"", ""name_en"": ""Atrial Fibrillation""}"
253,1150,,PC002.002.006,"['Ontology', 'Disease']","{""ontology_id"": ""PC002.002.006"", ""umls_definition"": ""Conditions in which the function of KIDNEYS deteriorates suddenly in a matter of days or even hours. It is characterized by the sudden drop in GLOMERULAR FILTRATION RATE."", ""umls_all_sources"": ""[\""CCPSS\"", \""ICD10CM\"", \""ICPC2ICD10DUT\"", \""ICPC2ICD10ENG\"", \""LCH\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MSH\"", \""MSHCZE\"", \""MTH\"", \""MTHICD9\"", \""SNOMEDCT_US\"", \""SNOMEDCT_VET\""]"", ""level"": 2, ""umls_cui"": ""C1565662"", ""label"": ""Renal_Insufficiency"", ""type"": ""disease"", ""umls_score"": 0.8789, ""umls_sources"": ""[\""ICD10CM\"", \""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""PC002.002"", ""umls_canonical_name"": ""Acute Kidney Insufficiency"", ""definition"": ""A condition in which the kidneys fail to adequately filter waste products from the blood."", ""id"": ""PC002.002.006"", ""umls_mapping_json"": ""{\""cui\"": \""C1565662\"", \""canonical_name\"": \""Acute Kidney Insufficiency\"", \""score\"": 0.8789, \""types\"": [\""T047\""], \""definition\"": \""Conditions in which the function of KIDNEYS deteriorates suddenly in a matter of days or even hours. It is characterized by the sudden drop in GLOMERULAR FILTRATION RATE.\"", \""sources\"": [\""ICD10CM\"", \""SNOMEDCT_US\""], \""all_sources\"": [\""CCPSS\"", \""ICD10CM\"", \""ICPC2ICD10DUT\"", \""ICPC2ICD10ENG\"", \""LCH\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MSH\"", \""MSHCZE\"", \""MTH\"", \""MTHICD9\"", \""SNOMEDCT_US\"", \""SNOMEDCT_VET\""]}"", ""name_cn"": ""肾功能不全"", ""name_en"": ""Renal_Insufficiency""}"
254,1151,,PC003.005.001.001,"['Ontology', 'Disease']","{""ontology_id"": ""PC003.005.001.001"", ""umls_definition"": """", ""umls_all_sources"": ""[\""CHV\"", \""LNC\"", \""RCD\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0549186"", ""label"": ""Obstructive_CAD_with_post_test_likelihood_less_than_5_percent"", ""type"": ""disease"", ""umls_score"": 0.9888, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T169\""]"", ""parent_id"": ""PC003.005.001"", ""umls_canonical_name"": ""Obstructed"", ""definition"": ""Obstructive coronary artery disease with post-test likelihood less than 5%"", ""id"": ""PC003.005.001.001"", ""umls_mapping_json"": ""{\""cui\"": \""C0549186\"", \""canonical_name\"": \""Obstructed\"", \""score\"": 0.9888, \""types\"": [\""T169\""], \""definition\"": \""\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""LNC\"", \""RCD\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""梗阻性冠状动脉疾病且检查后可能性<5%"", ""name_en"": ""Obstructive_CAD_with_post_test_likelihood_less_than_5_percent""}"
255,1152,,D001.001.006.001.002,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.002"", ""umls_definition"": ""A coronary artery that arises from the aorta and bifurcates into the left anterior descending artery and the left circumflex artery."", ""umls_all_sources"": ""[\""CHV\"", \""CSP\"", \""FMA\"", \""HCPCS\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]"", ""level"": 4, ""umls_cui"": ""C1261082"", ""label"": ""Left main stem stenosis ≥50%"", ""type"": ""disease"", ""umls_score"": 0.8009, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T023\""]"", ""parent_id"": ""D001.001.006.001"", ""umls_canonical_name"": ""Left coronary artery structure"", ""definition"": ""A condition where the left main coronary artery is narrowed by 50% or more, which can lead to significant reduction in blood flow to the heart muscle."", ""id"": ""D001.001.006.001.002"", ""umls_mapping_json"": ""{\""cui\"": \""C1261082\"", \""canonical_name\"": \""Left coronary artery structure\"", \""score\"": 0.8009, \""types\"": [\""T023\""], \""definition\"": \""A coronary artery that arises from the aorta and bifurcates into the left anterior descending artery and the left circumflex artery.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""CSP\"", \""FMA\"", \""HCPCS\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]}"", ""name_cn"": ""左主干狭窄≥50%"", ""name_en"": ""Left main stem stenosis ≥50%""}"
256,1153,,D001.001.006.001.003,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.003"", ""umls_definition"": ""A coronary artery that arises from the aorta and bifurcates into the left anterior descending artery and the left circumflex artery."", ""umls_all_sources"": ""[\""CHV\"", \""CSP\"", \""FMA\"", \""HCPCS\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]"", ""level"": 4, ""umls_cui"": ""C1261082"", ""label"": ""Left Main or Proximal LAD Lesions"", ""type"": ""disease"", ""umls_score"": 0.8038, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T023\""]"", ""parent_id"": ""D001.001.006.001"", ""umls_canonical_name"": ""Left coronary artery structure"", ""definition"": ""Lesions located in the left main coronary artery or the proximal part of the left anterior descending artery, which supply a larger myocardial mass and are more likely to result in significant functional impairment."", ""id"": ""D001.001.006.001.003"", ""umls_mapping_json"": ""{\""cui\"": \""C1261082\"", \""canonical_name\"": \""Left coronary artery structure\"", \""score\"": 0.8038, \""types\"": [\""T023\""], \""definition\"": \""A coronary artery that arises from the aorta and bifurcates into the left anterior descending artery and the left circumflex artery.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""CSP\"", \""FMA\"", \""HCPCS\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]}"", ""name_cn"": ""左主干或左前降支近端病变"", ""name_en"": ""Left Main or Proximal LAD Lesions""}"
257,1154,,D001.001.001.001.002.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.001.001.002.001"", ""level"": 5, ""parent_id"": ""D001.001.001.001.002"", ""definition"": ""Myocardial infarction that does not result in death"", ""label"": ""Non_Fatal_Myocardial_Infarction"", ""id"": ""D001.001.001.001.002.001"", ""type"": ""disease"", ""name_cn"": ""非致死性心肌梗死"", ""name_en"": ""Non_Fatal_Myocardial_Infarction""}"
258,1155,,D001.001.006.001.001.004,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.001.004"", ""level"": 5, ""parent_id"": ""D001.001.006.001.001"", ""definition"": ""A type of stenosis that is fixed and limits blood flow, often associated with atherosclerotic lesions."", ""label"": ""Fixed_Flow_Limiting_Stenoses"", ""id"": ""D001.001.006.001.001.004"", ""type"": ""disease"", ""name_cn"": ""固定性血流限制性狭窄"", ""name_en"": ""Fixed_Flow_Limiting_Stenoses""}"
259,1156,,D001.001.010,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.010"", ""umls_definition"": ""Widely spread; not localized or confined."", ""umls_all_sources"": ""[\""CHV\"", \""HPO\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 2, ""umls_cui"": ""C0205219"", ""label"": ""Diffuse_Atherosclerotic_Lesions"", ""type"": ""disease"", ""umls_score"": 0.9735, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T082\""]"", ""parent_id"": ""D001.001"", ""umls_canonical_name"": ""Diffuse"", ""definition"": ""Atherosclerotic lesions that are spread out over a large area of the blood vessels, potentially causing ischemia under stress even without identifiable luminal narrowing."", ""id"": ""D001.001.010"", ""umls_mapping_json"": ""{\""cui\"": \""C0205219\"", \""canonical_name\"": \""Diffuse\"", \""score\"": 0.9735, \""types\"": [\""T082\""], \""definition\"": \""Widely spread; not localized or confined.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""HPO\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""弥漫性动脉粥样硬化病变"", ""name_en"": ""Diffuse_Atherosclerotic_Lesions""}"
260,1157,,D001.001.006.002,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.002"", ""umls_definition"": ""The muscle tissue of the HEART. It is composed of striated, involuntary muscle cells (MYOCYTES, CARDIAC) connected to form the contractile pump to generate blood flow."", ""umls_all_sources"": ""[\""FMA\"", \""HL7V2.5\"", \""LCH_NW\"", \""LNC\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""NCI\"", \""PSY\"", \""RCD\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]"", ""level"": 3, ""umls_cui"": ""C0027061"", ""label"": ""Myocardial_Bridging"", ""type"": ""disease"", ""umls_score"": 0.9722, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T024\""]"", ""parent_id"": ""D001.001.006"", ""umls_canonical_name"": ""Myocardium"", ""definition"": ""A structural abnormality where a segment of a coronary artery tunnels through the myocardium rather than resting on top of it, potentially causing transient ischemia."", ""id"": ""D001.001.006.002"", ""umls_mapping_json"": ""{\""cui\"": \""C0027061\"", \""canonical_name\"": \""Myocardium\"", \""score\"": 0.9722, \""types\"": [\""T024\""], \""definition\"": \""The muscle tissue of the HEART. It is composed of striated, involuntary muscle cells (MYOCYTES, CARDIAC) connected to form the contractile pump to generate blood flow.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""FMA\"", \""HL7V2.5\"", \""LCH_NW\"", \""LNC\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""NCI\"", \""PSY\"", \""RCD\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]}"", ""name_cn"": ""心肌桥"", ""name_en"": ""Myocardial_Bridging""}"
261,1158,,D001.004,"['Ontology', 'Disease']","{""ontology_id"": ""D001.004"", ""umls_definition"": ""Denoting something that is present at birth."", ""level"": 1, ""umls_cui"": ""C1744681"", ""label"": ""Congenital_Arterial_Anomalies"", ""type"": ""disease"", ""umls_score"": 0.9848, ""umls_types"": ""[\""T080\""]"", ""parent_id"": ""D001"", ""definition"": ""Structural abnormalities of the arteries present at birth"", ""umls_canonical_name"": ""Congenital qualifier"", ""id"": ""D001.004"", ""umls_mapping_json"": ""{\""cui\"": \""C1744681\"", \""canonical_name\"": \""Congenital qualifier\"", \""score\"": 0.9848, \""types\"": [\""T080\""], \""definition\"": \""Denoting something that is present at birth.\""}"", ""name_cn"": ""先天性动脉异常"", ""name_en"": ""Congenital_Arterial_Anomalies""}"
262,1159,,D001.001.004.002,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.004.002"", ""umls_definition"": """", ""umls_all_sources"": ""[\""CHV\"", \""LNC\"", \""RCD\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0729333"", ""label"": ""Dynamic Epicardial Vasospasm"", ""type"": ""disease"", ""umls_score"": 0.965, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T169\""]"", ""parent_id"": ""D001.001.004"", ""umls_canonical_name"": ""Dynamic"", ""definition"": ""A transient constriction of the epicardial coronary arteries that may lead to myocardial ischemia."", ""id"": ""D001.001.004.002"", ""umls_mapping_json"": ""{\""cui\"": \""C0729333\"", \""canonical_name\"": \""Dynamic\"", \""score\"": 0.965, \""types\"": [\""T169\""], \""definition\"": \""\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""LNC\"", \""RCD\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""动态心外膜血管痉挛"", ""name_en"": ""Dynamic Epicardial Vasospasm""}"
263,1160,,D001.001.005.002,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.005.002"", ""level"": 3, ""parent_id"": ""D001.001.005"", ""definition"": ""Functional and structural abnormalities in the microcirculation that may cause angina and ischemia."", ""label"": ""Microcirculatory_Abnormality"", ""id"": ""D001.001.005.002"", ""type"": ""disease"", ""name_cn"": ""微循环异常"", ""name_en"": ""Microcirculatory_Abnormality""}"
264,1161,,D001.005,"['Ontology', 'Disease']","{""ontology_id"": ""D001.005"", ""level"": 1, ""parent_id"": ""D001"", ""definition"": ""A condition characterized by a deficiency of red blood cells or hemoglobin, leading to reduced oxygen transport."", ""label"": ""Anemia"", ""id"": ""D001.005"", ""type"": ""disease"", ""name_cn"": ""贫血"", ""name_en"": ""Anemia""}"
265,1162,,D001.001.011,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.011"", ""level"": 2, ""parent_id"": ""D001.001"", ""definition"": ""Myocardial ischemia that is not acute, often associated with conditions such as coronary microvascular dysfunction, anemia, tachycardia, or blood pressure changes."", ""label"": ""Non_Acute_Myocardial_Ischemia"", ""id"": ""D001.001.011"", ""type"": ""disease"", ""name_cn"": ""非急性心肌缺血"", ""name_en"": ""Non_Acute_Myocardial_Ischemia""}"
266,1163,,D001.006,"['Ontology', 'Disease']","{""ontology_id"": ""D001.006"", ""level"": 1, ""parent_id"": ""D001"", ""definition"": ""An increase in the size of myocardial cells leading to thickening of the heart muscle."", ""label"": ""Myocardial_Hypertrophy"", ""id"": ""D001.006"", ""type"": ""disease"", ""name_cn"": ""心肌肥厚"", ""name_en"": ""Myocardial_Hypertrophy""}"
267,1164,,D001.001.012,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.012"", ""umls_definition"": """", ""umls_all_sources"": ""[\""CHV\"", \""HPO\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MDREST\"", \""MDRFIN\"", \""MDRFRE\"", \""MDRGER\"", \""MDRGRE\"", \""MDRHUN\"", \""SNOMEDCT_US\""]"", ""level"": 2, ""umls_cui"": ""C0856169"", ""label"": ""Endothelial_Dysfunction"", ""type"": ""disease"", ""umls_score"": 0.9565, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.001"", ""umls_canonical_name"": ""Endothelial dysfunction"", ""definition"": ""A condition in which the endothelium (the inner lining of blood vessels) fails to function normally, leading to impaired vasodilation and other vascular abnormalities."", ""id"": ""D001.001.012"", ""umls_mapping_json"": ""{\""cui\"": \""C0856169\"", \""canonical_name\"": \""Endothelial dysfunction\"", \""score\"": 0.9565, \""types\"": [\""T047\""], \""definition\"": \""\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""HPO\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MDREST\"", \""MDRFIN\"", \""MDRFRE\"", \""MDRGER\"", \""MDRGRE\"", \""MDRHUN\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""内皮功能障碍"", ""name_en"": ""Endothelial_Dysfunction""}"
268,1165,,D001.001.005.002.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.005.002.001"", ""umls_definition"": ""A morphologic finding indicating reduced tissue density."", ""umls_all_sources"": ""[\""CHV\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 4, ""umls_cui"": ""C0332550"", ""label"": ""Rarefaction"", ""type"": ""disease"", ""umls_score"": 0.9431, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T033\""]"", ""parent_id"": ""D001.001.005.002"", ""umls_canonical_name"": ""Increased translucency"", ""definition"": ""The reduction in the number of myocardial capillaries, leading to impaired coronary microcirculation."", ""id"": ""D001.001.005.002.001"", ""umls_mapping_json"": ""{\""cui\"": \""C0332550\"", \""canonical_name\"": \""Increased translucency\"", \""score\"": 0.9431, \""types\"": [\""T033\""], \""definition\"": \""A morphologic finding indicating reduced tissue density.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""稀疏化"", ""name_en"": ""Rarefaction""}"
